2.30,-59.00
2.30,-63.59
2.30,-62.46
2.30,-61.87
2.30,-61.50
2.30,-62.08
2.30,-61.64
2.30,-61.43
2.30,-61.27
2.30,-61.86
2.30,-61.40
2.30,-61.45
2.30,-62.40
2.30,-67.13
2.30,-62.94
2.30,-62.33
2.30,-63.69
2.30,-64.73
2.30,-63.62
2.30,-63.25
2.30,-62.59
2.30,-62.29
2.30,-62.88
2.30,-62.42
2.30,-62.21
2.30,-62.03
2.30,-62.57
2.30,-62.23
2.30,-62.14
2.30,-62.67
2.30,-63.01
2.30,-62.82
2.30,-63.07
2.30,-62.78
2.30,-62.57
2.30,-62.43
2.30,-62.78
2.30,-62.53
2.30,-62.45
2.30,-62.78
2.30,-62.59
2.30,-62.85
2.30,-62.67
2.30,-62.50
2.30,-62.75
2.30,-62.99
2.30,-62.81
2.30,-62.73
2.30,-62.57
2.30,-62.50
2.30,-62.78
2.30,-62.66
2.30,-62.59
2.30,-62.43
2.30,-62.63
2.30,-62.48
2.30,-62.33
2.30,-62.23
2.30,-62.47
2.30,-62.37
2.30,-62.27
2.30,-62.09
2.30,-62.05
2.30,-62.01
2.30,-61.84
2.30,-61.68
2.30,-61.66
2.30,-62.57
2.30,-62.42
2.30,-62.24
2.30,-62.15
2.30,-61.98
2.30,-61.94
2.30,-62.15
2.30,-62.06
2.30,-61.98
2.30,-62.18
2.30,-62.05
2.30,-62.01
2.30,-62.25
2.30,-62.12
2.30,-61.99
2.30,-62.28
2.30,-62.10
2.30,-62.02
2.30,-61.98
2.30,-61.86
2.30,-61.82
2.30,-62.11
2.30,-61.95
2.30,-61.91
2.30,-62.07
2.30,-61.91
2.30,-61.87
2.30,-62.12
2.30,-61.95
2.30,-61.92
2.30,-62.16
2.30,-62.03
2.30,-61.99
2.30,-62.23
2.30,-62.06
2.30,-61.94
2.30,-62.18
2.30,-62.06
2.30,-61.93
2.30,-62.22
2.30,-62.05
2.30,-61.97
2.30,-61.89
2.30,-62.25
2.30,-62.08
2.30,-62.00
2.30,-62.36
2.30,-62.18
2.30,-62.38
2.30,-62.24
2.30,-62.39
2.30,-62.26
2.30,-62.21
2.30,-62.16
2.30,-62.39
2.30,-62.30
2.30,-62.44
2.30,-62.31
2.30,-62.25
2.30,-62.44
2.30,-62.31
2.30,-62.17
2.30,-62.37
2.30,-62.27
2.30,-62.22
2.30,-62.21
2.30,-62.32
2.30,-62.23
2.30,-62.18
2.30,-62.37
2.30,-62.28
2.30,-62.19
2.30,-62.14
2.30,-62.10
2.30,-62.01
2.30,-62.17
2.30,-62.08
2.30,-62.00
2.30,-62.20
2.30,-62.11
2.30,-62.03
2.30,-62.31
2.30,-62.49
2.30,-62.39
2.30,-62.30
2.30,-62.49
2.30,-62.39
2.30,-62.33
2.30,-62.24
2.30,-62.19
2.30,-62.10
2.30,-62.02
2.30,-61.94
2.30,-62.14
2.30,-62.09
2.30,-62.01
2.30,-61.93
2.30,-61.93
2.30,-61.86
2.30,-61.82
2.30,-61.75
2.30,-61.96
2.30,-61.92
2.30,-62.12
2.30,-62.24
2.30,-62.15
2.30,-62.10
2.30,-62.34
2.30,-62.48
2.30,-62.39
2.30,-62.33
2.30,-62.52
2.30,-62.42
2.30,-62.32
2.30,-62.51
2.30,-62.41
2.30,-62.31
2.30,-62.26
2.30,-62.45
2.30,-62.35
2.30,-62.54
2.30,-62.47
2.30,-62.42
2.30,-62.40
2.30,-62.30
2.30,-62.25
2.30,-62.48
2.30,-62.38
2.30,-62.33
2.30,-62.39
2.30,-62.22
2.30,-62.13
2.30,-62.32
2.30,-62.23
2.30,-62.18
2.30,-62.41
2.30,-62.32
2.30,-62.30
2.30,-62.53
2.30,-62.47
2.30,-62.41
2.30,-62.60
2.30,-62.49
2.30,-62.67
2.30,-62.84
2.30,-62.73
2.30,-62.62
2.30,-62.80
2.30,-62.65
2.30,-62.50
2.30,-62.44
2.30,-62.66
2.30,-62.60
2.30,-62.53
2.30,-62.47
2.30,-62.65
2.30,-62.55
2.30,-62.48
2.30,-62.38
2.30,-62.33
2.30,-62.44
2.30,-62.62
2.30,-62.51
2.30,-62.41
2.30,-62.60
2.30,-62.49
2.30,-62.43
2.30,-62.38
2.30,-62.60
2.30,-62.50
2.30,-62.40
2.30,-62.34
2.30,-62.37
2.30,-62.27
2.30,-62.22
2.30,-62.13
2.30,-62.09
2.30,-62.24
2.30,-62.31
2.30,-62.22
2.30,-62.13
2.30,-62.25
2.30,-62.16
2.30,-62.11
2.30,-62.31
2.30,-62.21
2.30,-62.13
2.30,-62.28
2.30,-62.19
2.30,-62.38
2.30,-62.25
2.30,-62.16
2.30,-62.11
2.30,-62.03
2.30,-61.99
2.30,-62.19
2.30,-62.14
2.30,-62.09
2.30,-62.01
2.30,-61.93
2.30,-62.09
2.30,-62.01
2.30,-61.93
2.30,-61.85
2.30,-61.78
2.30,-61.75
2.30,-61.68
2.30,-61.61
2.30,-61.82
2.30,-61.75
2.30,-61.68
2.30,-61.61
2.30,-61.55
2.30,-61.49
2.30,-61.43
2.30,-61.65
2.30,-61.59
2.30,-61.56
2.30,-61.78
2.30,-61.71
2.30,-61.88
2.30,-61.80
2.30,-61.73
2.30,-61.66
2.30,-61.60
2.30,-61.81
2.30,-62.02
2.30,-61.94
2.30,-61.86
2.30,-62.11
2.30,-62.30
2.30,-62.17
2.30,-62.08
2.30,-62.32
2.30,-62.23
2.30,-62.10
2.30,-62.01
2.30,-61.93
2.30,-61.86
2.30,-61.98
2.30,-61.86
2.30,-61.83
2.30,-62.16
2.30,-62.35
2.30,-62.25
2.30,-62.40
2.30,-62.31
2.30,-62.22
2.30,-62.17
2.30,-62.08
2.30,-62.00
2.30,-62.20
2.30,-62.11
2.30,-62.03
2.30,-62.26
2.30,-62.45
2.30,-62.36
2.30,-62.26
2.30,-62.49
2.30,-62.39
2.30,-62.30
2.30,-62.20
2.30,-62.16
2.30,-62.31
2.30,-62.50
2.30,-62.36
2.30,-62.26
2.30,-62.45
2.30,-62.39
2.30,-62.30
2.30,-62.21
2.30,-62.12
2.30,-62.03
2.30,-62.23
2.30,-62.42
2.30,-62.33
2.30,-62.55
2.30,-62.73
2.30,-62.70
2.30,-62.59
2.30,-62.49
2.30,-62.39
2.30,-62.57
2.30,-62.47
2.30,-62.37
2.30,-62.28
2.30,-62.47
2.30,-62.37
2.30,-62.27
2.30,-62.50
2.30,-62.40
2.30,-62.31
2.30,-62.25
2.30,-62.48
2.30,-62.38
2.30,-62.33
2.30,-62.28
2.30,-62.46
2.30,-62.37
2.30,-62.23
2.30,-62.10
2.30,-62.02
2.30,-62.22
2.30,-62.13
2.30,-62.04
2.30,-62.28
2.30,-62.19
2.30,-62.14
2.30,-62.34
2.30,-62.52
2.30,-62.42
2.30,-62.65
2.30,-62.54
2.30,-62.44
2.30,-62.34
2.30,-62.49
2.30,-62.39
2.30,-62.33
2.30,-62.28
2.30,-62.43
2.30,-62.33
2.30,-62.24
2.30,-62.39
2.30,-62.25
2.30,-62.48
2.30,-62.38
2.30,-62.29
2.30,-62.48
2.30,-62.34
2.30,-62.24
2.30,-62.15
2.30,-62.31
2.30,-62.22
2.30,-62.17
2.30,-62.32
2.30,-62.47
2.30,-62.37
2.30,-62.31
2.30,-62.18
2.30,-62.09
2.30,-62.01
2.30,-61.93
2.30,-61.85
2.30,-62.02
2.30,-61.94
2.30,-61.86
2.30,-61.83
2.30,-61.75
2.30,-61.96
2.30,-61.92
2.30,-62.17
2.30,-62.04
2.30,-61.96
2.30,-61.88
2.30,-62.13
2.30,-62.04
2.30,-62.16
2.30,-62.27
2.30,-62.18
2.30,-62.13
2.30,-62.29
2.30,-62.20
2.30,-62.11
2.30,-62.07
2.30,-61.98
2.30,-61.94
2.30,-61.87
2.30,-61.83
2.30,-61.80
2.30,-62.01
2.30,-61.93
2.30,-61.89
2.30,-62.13
2.30,-61.97
2.30,-61.89
2.30,-61.81
2.30,-61.74
2.30,-61.67
2.30,-61.60
2.30,-61.86
2.30,-61.79
2.30,-61.71
2.30,-61.65
2.30,-61.90
2.30,-61.82
2.30,-61.75
2.30,-62.00
2.30,-62.20
2.30,-62.07
2.30,-61.99
2.30,-62.19
2.30,-62.10
2.30,-62.02
2.30,-61.94
2.30,-61.86
2.30,-61.79
2.30,-61.71
2.30,-61.97
2.30,-61.85
2.30,-62.13
2.30,-62.33
2.30,-62.23
2.30,-62.19
2.30,-62.38
2.30,-62.56
2.30,-62.46
2.30,-62.36
2.30,-62.51
2.30,-62.37
2.30,-62.31
2.30,-62.26
2.30,-62.45
2.30,-62.35
2.30,-62.26
2.30,-62.45
2.30,-62.63
2.30,-62.52
2.30,-62.42
2.30,-62.61
2.30,-62.50
2.30,-62.40
2.30,-62.35
2.30,-62.57
2.30,-62.47
2.30,-62.33
2.30,-62.24
2.30,-62.43
2.30,-62.33
2.30,-62.28
2.30,-62.55
2.30,-62.40
2.30,-62.27
2.30,-62.22
2.30,-62.37
2.30,-62.23
2.30,-62.14
2.30,-62.34
2.30,-62.25
2.30,-62.16
2.30,-62.35
